hotel_id,destination,budget_per_day,duration_days,travelers_count,price_per_night,rating,distance_from_center_km,destination_encoded,preference_encoded,category_encoded,popularity_score,price_fit_score,rating_score,distance_score,category_match_score,amenities_match_score,price_fit_ratio,relevance_label
10,Goa,13333.333333333334,3,2,5500,4.0,2.2,0,2,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.7438
10,Goa,13333.333333333334,3,3,5500,4.0,2.2,0,0,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.6935
10,Goa,13333.333333333334,3,3,5500,4.0,2.2,0,1,1,7.5,0.8485,0.8,0.78,1.0,0.5,0.4125,0.7855
10,Goa,13333.333333333334,3,3,5500,4.0,2.2,0,2,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.7642
10,Goa,13333.333333333334,3,4,5500,4.0,2.2,0,0,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.7622
10,Goa,13333.333333333334,3,4,5500,4.0,2.2,0,1,1,7.5,0.8485,0.8,0.78,1.0,0.5,0.4125,0.8074
10,Goa,13333.333333333334,3,4,5500,4.0,2.2,0,2,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.7136
10,Goa,13333.333333333334,3,6,5500,4.0,2.2,0,0,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.7133
10,Goa,13333.333333333334,3,6,5500,4.0,2.2,0,1,1,7.5,0.8485,0.8,0.78,1.0,0.5,0.4125,0.8079
10,Goa,13333.333333333334,3,6,5500,4.0,2.2,0,2,1,7.5,0.8485,0.8,0.78,0.5,0.5,0.4125,0.7635
10,Goa,10000.0,4,1,5500,4.0,2.2,0,0,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.7189
10,Goa,10000.0,4,1,5500,4.0,2.2,0,1,1,7.5,0.6364,0.8,0.78,1.0,0.5,0.55,0.7512
10,Goa,10000.0,4,1,5500,4.0,2.2,0,2,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.6565
10,Goa,10000.0,4,2,5500,4.0,2.2,0,0,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.6991
10,Goa,10000.0,4,2,5500,4.0,2.2,0,1,1,7.5,0.6364,0.8,0.78,1.0,0.5,0.55,0.7414
10,Goa,10000.0,4,2,5500,4.0,2.2,0,2,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.6755
10,Goa,10000.0,4,3,5500,4.0,2.2,0,0,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.7308
10,Goa,10000.0,4,3,5500,4.0,2.2,0,1,1,7.5,0.6364,0.8,0.78,1.0,0.5,0.55,0.7909
10,Goa,10000.0,4,3,5500,4.0,2.2,0,2,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.6958
10,Goa,10000.0,4,4,5500,4.0,2.2,0,0,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.6529
10,Goa,10000.0,4,4,5500,4.0,2.2,0,1,1,7.5,0.6364,0.8,0.78,1.0,0.5,0.55,0.7724
10,Goa,10000.0,4,4,5500,4.0,2.2,0,2,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.723
10,Goa,10000.0,4,6,5500,4.0,2.2,0,0,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.6798
10,Goa,10000.0,4,6,5500,4.0,2.2,0,1,1,7.5,0.6364,0.8,0.78,1.0,0.5,0.55,0.8066
10,Goa,10000.0,4,6,5500,4.0,2.2,0,2,1,7.5,0.6364,0.8,0.78,0.5,0.5,0.55,0.7299
10,Goa,8000.0,5,1,5500,4.0,2.2,0,0,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.7092
10,Goa,8000.0,5,1,5500,4.0,2.2,0,1,1,7.5,0.5091,0.8,0.78,1.0,0.5,0.6875,0.7434
10,Goa,8000.0,5,1,5500,4.0,2.2,0,2,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.6769
10,Goa,8000.0,5,2,5500,4.0,2.2,0,0,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.7017
10,Goa,8000.0,5,2,5500,4.0,2.2,0,1,1,7.5,0.5091,0.8,0.78,1.0,0.5,0.6875,0.7477
10,Goa,8000.0,5,2,5500,4.0,2.2,0,2,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.6442
10,Goa,8000.0,5,3,5500,4.0,2.2,0,0,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.6458
10,Goa,8000.0,5,3,5500,4.0,2.2,0,1,1,7.5,0.5091,0.8,0.78,1.0,0.5,0.6875,0.7414
10,Goa,8000.0,5,3,5500,4.0,2.2,0,2,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.6206
10,Goa,8000.0,5,4,5500,4.0,2.2,0,0,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.655
10,Goa,8000.0,5,4,5500,4.0,2.2,0,1,1,7.5,0.5091,0.8,0.78,1.0,0.5,0.6875,0.7672
10,Goa,8000.0,5,4,5500,4.0,2.2,0,2,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.5935
10,Goa,8000.0,5,6,5500,4.0,2.2,0,0,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.7053
10,Goa,8000.0,5,6,5500,4.0,2.2,0,1,1,7.5,0.5091,0.8,0.78,1.0,0.5,0.6875,0.7679
10,Goa,8000.0,5,6,5500,4.0,2.2,0,2,1,7.5,0.5091,0.8,0.78,0.5,0.5,0.6875,0.6455
10,Goa,5714.285714285715,7,1,5500,4.0,2.2,0,0,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6392
10,Goa,5714.285714285715,7,1,5500,4.0,2.2,0,1,1,7.5,0.3636,0.8,0.78,1.0,0.5,0.9625,0.698
10,Goa,5714.285714285715,7,1,5500,4.0,2.2,0,2,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6598
10,Goa,5714.285714285715,7,2,5500,4.0,2.2,0,0,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6524
10,Goa,5714.285714285715,7,2,5500,4.0,2.2,0,1,1,7.5,0.3636,0.8,0.78,1.0,0.5,0.9625,0.6559
10,Goa,5714.285714285715,7,2,5500,4.0,2.2,0,2,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6405
10,Goa,5714.285714285715,7,3,5500,4.0,2.2,0,0,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6167
10,Goa,5714.285714285715,7,3,5500,4.0,2.2,0,1,1,7.5,0.3636,0.8,0.78,1.0,0.5,0.9625,0.7004
10,Goa,5714.285714285715,7,3,5500,4.0,2.2,0,2,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6011
10,Goa,5714.285714285715,7,4,5500,4.0,2.2,0,0,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6754
10,Goa,5714.285714285715,7,4,5500,4.0,2.2,0,1,1,7.5,0.3636,0.8,0.78,1.0,0.5,0.9625,0.7291
10,Goa,5714.285714285715,7,4,5500,4.0,2.2,0,2,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6007
10,Goa,5714.285714285715,7,6,5500,4.0,2.2,0,0,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.5829
10,Goa,5714.285714285715,7,6,5500,4.0,2.2,0,1,1,7.5,0.3636,0.8,0.78,1.0,0.5,0.9625,0.6863
10,Goa,5714.285714285715,7,6,5500,4.0,2.2,0,2,1,7.5,0.3636,0.8,0.78,0.5,0.5,0.9625,0.6359
10,Goa,30000.0,2,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7892
10,Goa,30000.0,2,1,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1833,0.8946
10,Goa,30000.0,2,1,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.8057
10,Goa,30000.0,2,2,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.8111
10,Goa,30000.0,2,2,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1833,0.8668
10,Goa,30000.0,2,2,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7403
10,Goa,30000.0,2,3,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7761
10,Goa,30000.0,2,3,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1833,0.8888
10,Goa,30000.0,2,3,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7805
10,Goa,30000.0,2,4,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7971
10,Goa,30000.0,2,4,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1833,0.8474
10,Goa,30000.0,2,4,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7511
10,Goa,30000.0,2,6,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7783
10,Goa,30000.0,2,6,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1833,0.8663
10,Goa,30000.0,2,6,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1833,0.7623
10,Goa,20000.0,3,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7749
10,Goa,20000.0,3,1,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8288
10,Goa,20000.0,3,1,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.8156
10,Goa,20000.0,3,2,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7732
10,Goa,20000.0,3,2,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.9006
10,Goa,20000.0,3,2,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.8279
10,Goa,20000.0,3,3,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7796
10,Goa,20000.0,3,3,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8267
10,Goa,20000.0,3,3,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7194
10,Goa,20000.0,3,4,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7378
10,Goa,20000.0,3,4,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8158
10,Goa,20000.0,3,4,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.8234
10,Goa,20000.0,3,6,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7855
10,Goa,20000.0,3,6,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8687
10,Goa,20000.0,3,6,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7154
10,Goa,15000.0,4,1,5500,4.0,2.2,0,0,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7347
10,Goa,15000.0,4,1,5500,4.0,2.2,0,1,1,7.5,0.9545,0.8,0.78,1.0,0.5,0.3667,0.8722
10,Goa,15000.0,4,1,5500,4.0,2.2,0,2,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7792
10,Goa,15000.0,4,2,5500,4.0,2.2,0,0,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7662
10,Goa,15000.0,4,2,5500,4.0,2.2,0,1,1,7.5,0.9545,0.8,0.78,1.0,0.5,0.3667,0.8626
10,Goa,15000.0,4,2,5500,4.0,2.2,0,2,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.8197
10,Goa,15000.0,4,3,5500,4.0,2.2,0,0,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.764
10,Goa,15000.0,4,3,5500,4.0,2.2,0,1,1,7.5,0.9545,0.8,0.78,1.0,0.5,0.3667,0.8477
10,Goa,15000.0,4,3,5500,4.0,2.2,0,2,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7764
10,Goa,15000.0,4,4,5500,4.0,2.2,0,0,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.8424
10,Goa,15000.0,4,4,5500,4.0,2.2,0,1,1,7.5,0.9545,0.8,0.78,1.0,0.5,0.3667,0.7827
10,Goa,15000.0,4,4,5500,4.0,2.2,0,2,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7911
10,Goa,15000.0,4,6,5500,4.0,2.2,0,0,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7672
10,Goa,15000.0,4,6,5500,4.0,2.2,0,1,1,7.5,0.9545,0.8,0.78,1.0,0.5,0.3667,0.8626
10,Goa,15000.0,4,6,5500,4.0,2.2,0,2,1,7.5,0.9545,0.8,0.78,0.5,0.5,0.3667,0.7509
10,Goa,12000.0,5,1,5500,4.0,2.2,0,0,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7214
10,Goa,12000.0,5,1,5500,4.0,2.2,0,1,1,7.5,0.7636,0.8,0.78,1.0,0.5,0.4583,0.8193
10,Goa,12000.0,5,1,5500,4.0,2.2,0,2,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.8163
10,Goa,12000.0,5,2,5500,4.0,2.2,0,0,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7472
10,Goa,12000.0,5,2,5500,4.0,2.2,0,1,1,7.5,0.7636,0.8,0.78,1.0,0.5,0.4583,0.7725
10,Goa,12000.0,5,2,5500,4.0,2.2,0,2,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7102
10,Goa,12000.0,5,3,5500,4.0,2.2,0,0,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7093
10,Goa,12000.0,5,3,5500,4.0,2.2,0,1,1,7.5,0.7636,0.8,0.78,1.0,0.5,0.4583,0.744
10,Goa,12000.0,5,3,5500,4.0,2.2,0,2,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.713
10,Goa,12000.0,5,4,5500,4.0,2.2,0,0,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7449
10,Goa,12000.0,5,4,5500,4.0,2.2,0,1,1,7.5,0.7636,0.8,0.78,1.0,0.5,0.4583,0.7597
10,Goa,12000.0,5,4,5500,4.0,2.2,0,2,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7544
10,Goa,12000.0,5,6,5500,4.0,2.2,0,0,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7375
10,Goa,12000.0,5,6,5500,4.0,2.2,0,1,1,7.5,0.7636,0.8,0.78,1.0,0.5,0.4583,0.7759
10,Goa,12000.0,5,6,5500,4.0,2.2,0,2,1,7.5,0.7636,0.8,0.78,0.5,0.5,0.4583,0.7187
10,Goa,8571.42857142857,7,1,5500,4.0,2.2,0,0,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.7163
10,Goa,8571.42857142857,7,1,5500,4.0,2.2,0,1,1,7.5,0.5455,0.8,0.78,1.0,0.5,0.6417,0.7654
10,Goa,8571.42857142857,7,1,5500,4.0,2.2,0,2,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.6686
10,Goa,8571.42857142857,7,2,5500,4.0,2.2,0,0,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.6612
10,Goa,8571.42857142857,7,2,5500,4.0,2.2,0,1,1,7.5,0.5455,0.8,0.78,1.0,0.5,0.6417,0.7457
10,Goa,8571.42857142857,7,2,5500,4.0,2.2,0,2,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.653
10,Goa,8571.42857142857,7,3,5500,4.0,2.2,0,0,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.6052
10,Goa,8571.42857142857,7,3,5500,4.0,2.2,0,1,1,7.5,0.5455,0.8,0.78,1.0,0.5,0.6417,0.8046
10,Goa,8571.42857142857,7,3,5500,4.0,2.2,0,2,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.673
10,Goa,8571.42857142857,7,4,5500,4.0,2.2,0,0,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.6803
10,Goa,8571.42857142857,7,4,5500,4.0,2.2,0,1,1,7.5,0.5455,0.8,0.78,1.0,0.5,0.6417,0.7416
10,Goa,8571.42857142857,7,4,5500,4.0,2.2,0,2,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.6463
10,Goa,8571.42857142857,7,6,5500,4.0,2.2,0,0,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.6628
10,Goa,8571.42857142857,7,6,5500,4.0,2.2,0,1,1,7.5,0.5455,0.8,0.78,1.0,0.5,0.6417,0.6954
10,Goa,8571.42857142857,7,6,5500,4.0,2.2,0,2,1,7.5,0.5455,0.8,0.78,0.5,0.5,0.6417,0.7367
10,Goa,40000.0,2,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.745
10,Goa,40000.0,2,1,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1375,0.826
10,Goa,40000.0,2,1,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.7688
10,Goa,40000.0,2,2,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.8206
10,Goa,40000.0,2,2,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1375,0.8574
10,Goa,40000.0,2,2,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.7449
10,Goa,40000.0,2,3,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.8196
10,Goa,40000.0,2,3,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1375,0.8789
10,Goa,40000.0,2,3,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.7982
10,Goa,40000.0,2,4,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.8035
10,Goa,40000.0,2,4,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1375,0.9288
10,Goa,40000.0,2,4,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.8476
10,Goa,40000.0,2,6,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.7614
10,Goa,40000.0,2,6,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.1375,0.9057
10,Goa,40000.0,2,6,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.1375,0.7935
10,Goa,26666.666666666668,3,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.797
10,Goa,26666.666666666668,3,1,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.2062,0.8062
10,Goa,26666.666666666668,3,1,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7769
10,Goa,26666.666666666668,3,2,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7576
10,Goa,26666.666666666668,3,2,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.2062,0.8818
10,Goa,26666.666666666668,3,2,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.8141
10,Goa,26666.666666666668,3,3,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7198
10,Goa,26666.666666666668,3,3,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.2062,0.8563
10,Goa,26666.666666666668,3,3,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.8157
10,Goa,26666.666666666668,3,4,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7764
10,Goa,26666.666666666668,3,4,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.2062,0.8789
10,Goa,26666.666666666668,3,4,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7925
10,Goa,26666.666666666668,3,6,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7922
10,Goa,26666.666666666668,3,6,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.2062,0.8489
10,Goa,26666.666666666668,3,6,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.2062,0.7455
10,Goa,20000.0,4,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7484
10,Goa,20000.0,4,1,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8783
10,Goa,20000.0,4,1,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7826
10,Goa,20000.0,4,2,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7778
10,Goa,20000.0,4,2,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8443
10,Goa,20000.0,4,2,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7728
10,Goa,20000.0,4,3,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.8134
10,Goa,20000.0,4,3,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8469
10,Goa,20000.0,4,3,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7418
10,Goa,20000.0,4,4,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.8043
10,Goa,20000.0,4,4,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8509
10,Goa,20000.0,4,4,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7829
10,Goa,20000.0,4,6,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.8302
10,Goa,20000.0,4,6,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.275,0.8564
10,Goa,20000.0,4,6,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.275,0.7907
10,Goa,16000.0,5,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.7466
10,Goa,16000.0,5,1,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.3438,0.8504
10,Goa,16000.0,5,1,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.8003
10,Goa,16000.0,5,2,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.7353
10,Goa,16000.0,5,2,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.3438,0.863
10,Goa,16000.0,5,2,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.785
10,Goa,16000.0,5,3,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.7832
10,Goa,16000.0,5,3,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.3438,0.8881
10,Goa,16000.0,5,3,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.792
10,Goa,16000.0,5,4,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.8263
10,Goa,16000.0,5,4,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.3438,0.8272
10,Goa,16000.0,5,4,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.7861
10,Goa,16000.0,5,6,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.7845
10,Goa,16000.0,5,6,5500,4.0,2.2,0,1,1,7.5,1.0,0.8,0.78,1.0,0.5,0.3438,0.8249
10,Goa,16000.0,5,6,5500,4.0,2.2,0,2,1,7.5,1.0,0.8,0.78,0.5,0.5,0.3438,0.8107
10,Goa,11428.57142857143,7,1,5500,4.0,2.2,0,0,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.7836
10,Goa,11428.57142857143,7,1,5500,4.0,2.2,0,1,1,7.5,0.7273,0.8,0.78,1.0,0.5,0.4812,0.7883
10,Goa,11428.57142857143,7,1,5500,4.0,2.2,0,2,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.729
10,Goa,11428.57142857143,7,2,5500,4.0,2.2,0,0,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.7164
10,Goa,11428.57142857143,7,2,5500,4.0,2.2,0,1,1,7.5,0.7273,0.8,0.78,1.0,0.5,0.4812,0.7674
10,Goa,11428.57142857143,7,2,5500,4.0,2.2,0,2,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.6592
10,Goa,11428.57142857143,7,3,5500,4.0,2.2,0,0,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.6926
10,Goa,11428.57142857143,7,3,5500,4.0,2.2,0,1,1,7.5,0.7273,0.8,0.78,1.0,0.5,0.4812,0.7471
10,Goa,11428.57142857143,7,3,5500,4.0,2.2,0,2,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.7649
10,Goa,11428.57142857143,7,4,5500,4.0,2.2,0,0,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.7104
10,Goa,11428.57142857143,7,4,5500,4.0,2.2,0,1,1,7.5,0.7273,0.8,0.78,1.0,0.5,0.4812,0.7784
10,Goa,11428.57142857143,7,4,5500,4.0,2.2,0,2,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.7405
10,Goa,11428.57142857143,7,6,5500,4.0,2.2,0,0,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.6802
10,Goa,11428.57142857143,7,6,5500,4.0,2.2,0,1,1,7.5,0.7273,0.8,0.78,1.0,0.5,0.4812,0.7658
10,Goa,11428.57142857143,7,6,5500,4.0,2.2,0,2,1,7.5,0.7273,0.8,0.78,0.5,0.5,0.4812,0.7159
10,Goa,60000.0,2,1,5500,4.0,2.2,0,0,1,7.5,1.0,0.8,0.78,0.5,0.5,0.0917,0.8129
